"","zone_identifier","facility_identifier","treatment_zone","promotion_zone","eligible","enrolled","enrolled_rp","efficiency_index","round","waste_management_costs","age_manager","age_deputy","educ_manager","educ_deputy","female_manager","foreign_owned","staff_size","advanced_filtration","water_treatment_system","facility_area","recycling_center_distance","recycling_compliance"
"7139",63,10415,1,1,1,1,1,57.8825340270996,1,5.44345569610596,55,31,3,3,0,0,9,1,1,5,89.6167550027867,0
"7140",63,10416,1,1,1,1,1,52.5502319335938,1,10.8277101516724,65,68,0,0,0,0,2,1,0,0,89.6167550027867,0
"7141",63,10416,1,1,1,1,1,52.5502319335938,0,22.6663417816162,64,67,0,0,0,0,2,1,0,0,89.6167550027867,0
"7142",63,10422,1,1,1,1,1,51.3910369873047,0,19.1825103759766,26,41,6,2,1,0,4,1,0,0,89.6167550027867,0
"7143",63,10422,1,1,1,1,1,51.3910369873047,1,7.077956199646,27,41,6,2,1,0,4,1,0,0,89.6167550027867,0
"7144",63,10428,1,1,1,1,1,51.8547134399414,1,13.9615297317505,29,24,3,9,0,0,5,1,1,0,89.6167550027867,0
"7145",63,10428,1,1,1,1,1,51.8547134399414,0,14.700140953064,28,23,3,9,0,0,5,1,1,0,89.6167550027867,1
"7146",63,10429,1,1,1,1,1,51.622875213623,0,12.2533798217773,37,33,5,6,0,0,7,1,1,1,89.6167550027867,0
"7147",63,10429,1,1,1,1,1,51.622875213623,1,0.923634707927704,38,34,5,6,0,0,7,1,1,1,89.6167550027867,0
"7148",63,10430,1,1,1,1,1,54.2503852844238,1,7.07623386383057,24,31,6,5,0,0,4,0,0,0,89.6167550027867,0
"7149",63,10430,1,1,1,1,1,54.2503852844238,0,18.9943962097168,23,30,6,5,0,0,4,0,0,0,89.6167550027867,0
"7150",63,10432,1,1,1,1,1,57.0324592590332,1,3.99683403968811,51,40,0,4,0,0,10,1,1,5,89.6167550027867,0
"7151",63,10432,1,1,1,1,1,57.0324592590332,0,6.98926305770874,50,39,0,4,0,0,10,1,1,5,89.6167550027867,0
"7152",63,10435,1,1,1,1,1,48.8021621704102,0,11.1635417938232,31,27,6,1,0,0,7,1,1,0,89.6167550027867,0
"7153",63,10435,1,1,1,1,1,48.8021621704102,1,0,32,28,6,1,0,0,7,1,1,0,89.6167550027867,0
"7154",63,10440,1,1,1,1,1,56.4142189025879,0,19.8456649780273,44,37,5,3,0,0,5,0,1,2,89.6167550027867,0
"7155",63,10440,1,1,1,1,1,56.4142189025879,1,0,45,38,5,3,0,0,5,0,1,2,89.6167550027867,0
"7156",63,10461,1,1,1,1,1,56.8006172180176,0,20.6014556884766,65,70,0,0,0,0,4,1,1,10,89.6167550027867,0
"7157",63,10461,1,1,1,1,1,56.8006172180176,1,22.9447917938232,66,71,0,0,0,0,4,1,1,10,89.6167550027867,0
"7158",63,10473,1,1,1,1,1,55.3323020935059,1,1.5010073184967,41,31,2,12,0,0,5,0,1,0,89.6167550027867,0
"7159",63,10473,1,1,1,1,1,55.3323020935059,0,19.162540435791,40,30,2,12,0,0,5,0,1,0,89.6167550027867,0
"7160",63,10475,1,1,1,1,1,50.3477592468262,0,11.676305770874,33,32,3,2,0,0,7,1,1,0,89.6167550027867,0
"7161",63,10475,1,1,1,1,1,50.3477592468262,1,3.58589291572571,34,33,3,2,0,0,7,1,1,0,89.6167550027867,0
"7162",63,10478,1,1,1,1,1,55.1777420043945,1,0.476005733013153,50,32,3,2,0,0,8,1,1,1,89.6167550027867,0
"7163",63,10478,1,1,1,1,1,55.1777420043945,0,10.8849802017212,49,31,3,2,0,0,8,1,1,1,89.6167550027867,0
"7164",63,10493,1,1,1,1,0,55.8732604980469,0,18.8577423095703,22,30,9,6,0,0,4,0,0,0,89.6167550027867,0
"7165",63,10493,1,1,1,1,0,55.8732604980469,1,3.5015127658844,23,31,9,6,0,0,4,0,0,0,89.6167550027867,0
"7166",63,10494,1,1,1,1,1,51.4683151245117,1,4.29911231994629,35,33,3,0,0,0,5,0,1,1,89.6167550027867,0
"7167",63,10494,1,1,1,1,1,51.4683151245117,0,18.6301250457764,34,32,3,0,0,0,5,0,1,1,89.6167550027867,0
"7168",63,10495,1,1,1,1,1,47.3724899291992,0,11.7689533233643,33,33,6,9,0,0,7,1,1,0,89.6167550027867,0
"7169",63,10495,1,1,1,1,1,47.3724899291992,1,2.23396039009094,34,34,6,9,0,0,7,1,1,0,89.6167550027867,0
"7170",63,10497,1,1,1,1,1,56.9551773071289,0,19.0222320556641,30,24,8,4,0,0,3,1,1,0,89.6167550027867,0
"7171",63,10497,1,1,1,1,1,56.9551773071289,1,5.49411678314209,31,25,8,4,0,0,3,1,1,0,89.6167550027867,0
"7172",63,10498,1,1,1,1,1,56.4142189025879,1,0.371265590190887,40,41,3,2,1,0,9,1,1,3,89.6167550027867,0
"7173",63,10498,1,1,1,1,1,56.4142189025879,0,10.9503688812256,39,41,3,2,1,0,9,1,1,3,89.6167550027867,0
"7174",74,10502,1,1,1,1,1,56.7233390808105,0,13.8098039627075,26,26,9,9,0,1,4,1,0,0,94.9673712658641,0
"7175",74,10502,1,1,1,1,1,56.7233390808105,1,9.24143314361572,27,27,9,9,0,1,4,1,0,0,94.9673712658641,0
"7176",74,10505,1,1,1,1,1,42.1947441101074,1,0,35,26,9,9,0,0,8,1,0,0,94.9673712658641,0
"7177",74,10505,1,1,1,1,1,42.1947441101074,0,8.91365814208984,34,25,9,9,0,0,8,1,0,0,94.9673712658641,0
"7178",74,10512,1,1,1,1,1,54.4049453735352,0,17.5156555175781,43,41,0,2,1,1,4,1,1,1,94.9673712658641,0
"7179",74,10512,1,1,1,1,1,54.4049453735352,1,0.940203845500946,44,41,0,2,1,1,4,1,1,1,94.9673712658641,0
"7180",74,10518,1,1,1,1,1,51.1591949462891,1,2.82498478889465,29,28,9,9,0,1,6,0,0,5,94.9673712658641,0
"7181",74,10518,1,1,1,1,1,51.1591949462891,0,13.4915370941162,28,27,9,9,0,1,6,0,0,5,94.9673712658641,0
"7182",74,10524,1,1,1,1,1,54.9459037780762,1,3.12497067451477,30,41,6,2,1,0,5,1,0,0,94.9673712658641,0
"7183",74,10524,1,1,1,1,1,54.9459037780762,0,17.4297008514404,29,41,6,2,1,0,5,1,0,0,94.9673712658641,0
"7184",74,10526,1,1,1,1,1,41.5765075683594,1,0,49,47,0,4,0,1,9,1,0,10,94.9673712658641,0
"7185",74,10526,1,1,1,1,1,41.5765075683594,0,7.09921169281006,48,46,0,4,0,1,9,1,0,10,94.9673712658641,0
"7186",74,10527,1,1,1,1,1,57.0324592590332,0,17.3927459716797,22,18,6,8,0,0,3,1,0,0,94.9673712658641,0
"7187",74,10527,1,1,1,1,1,57.0324592590332,1,6.27494716644287,23,19,6,8,0,0,3,1,0,0,94.9673712658641,0
"7188",74,10532,1,1,1,1,1,57.1870155334473,1,5.58348369598389,56,41,0,2,1,1,3,1,1,0,94.9673712658641,0
"7189",74,10532,1,1,1,1,1,57.1870155334473,0,20.0346336364746,55,41,0,2,1,1,3,1,1,0,94.9673712658641,0
"7190",74,10533,1,1,1,1,1,49.1499214172363,1,0,28,30,6,0,0,1,6,1,0,0,94.9673712658641,0
"7191",74,10533,1,1,1,1,1,49.1499214172363,0,9.99678516387939,27,29,6,0,0,1,6,1,0,0,94.9673712658641,0
"7192",74,10535,1,1,1,1,1,47.9134483337402,0,14.7813539505005,77,58,1,1,0,1,7,1,0,20,94.9673712658641,0
"7193",74,10535,1,1,1,1,1,47.9134483337402,1,2.25001168251038,78,59,1,1,0,1,7,1,0,20,94.9673712658641,0
"7194",156,10539,1,0,1,1,1,57.6313743591309,1,0,62,55,3,0,0,0,9,1,1,3,86.7718792571978,0
"7195",156,10539,1,0,1,1,1,57.6313743591309,0,10.3547449111938,61,54,3,0,0,0,9,1,1,3,86.7718792571978,0
"7196",156,10548,1,0,1,1,1,54.0958251953125,0,16.9362030029297,28,23,3,9,0,0,4,1,1,1,86.7718792571978,0
"7197",156,10548,1,0,1,1,1,54.0958251953125,1,8.6053991317749,29,24,3,9,0,0,4,1,1,1,86.7718792571978,0
"7198",156,10553,1,0,1,1,1,53.6321487426758,0,25.1602325439453,79,66,3,0,0,0,3,1,1,17,86.7718792571978,0
"7199",156,10553,1,0,1,1,1,53.6321487426758,1,11.1801557540894,80,67,3,0,0,0,3,1,1,17,86.7718792571978,0
"7200",24,10564,0,0,1,0,0,55.8214836120605,1,28.9387512207031,58,49,0,0,0,0,3,1,0,0,147.881756969667,0
"7201",24,10564,0,0,1,0,0,55.8214836120605,0,20.6065139770508,57,48,0,0,0,0,3,1,0,0,147.881756969667,0
"7202",24,10566,0,0,1,0,0,52.3183937072754,1,16.1790504455566,37,16,5,6,1,0,5,0,1,0,147.881756969667,0
"7203",24,10566,0,0,1,0,0,52.3183937072754,0,16.1819038391113,35,15,5,3,1,0,5,0,1,0,147.881756969667,0
"7204",24,10577,0,0,1,0,0,48.3253479003906,0,19.9304180145264,45,44,0,0,0,0,3,1,0,0,147.881756969667,0
"7205",24,10577,0,0,1,0,0,48.3253479003906,1,17.1768455505371,46,45,0,0,0,0,3,1,0,0,147.881756969667,0
"7206",24,10578,0,0,1,0,0,50.618236541748,1,21.31911277771,43,42,0,0,0,0,2,1,0,1,147.881756969667,0
"7207",24,10578,0,0,1,0,0,50.618236541748,0,21.8805465698242,42,41,0,0,0,0,2,1,0,1,147.881756969667,0
"7208",24,10579,0,0,1,0,0,50.3091201782227,1,14.0978183746338,43,33,3,6,0,0,7,1,0,0,147.881756969667,0
"7209",24,10579,0,0,1,0,0,50.3091201782227,0,12.0130977630615,42,32,3,6,0,0,7,1,0,0,147.881756969667,0
"7210",24,10582,0,0,1,0,0,49.922721862793,0,7.47617387771606,39,40,6,9,0,0,10,1,1,6,147.881756969667,0
"7211",24,10582,0,0,1,0,0,49.922721862793,1,12.0666065216064,40,41,6,9,0,0,10,1,1,6,147.881756969667,0
"7212",24,10584,0,0,1,0,0,48.6862449645996,1,11.0060529708862,54,44,3,3,0,0,7,0,1,2,147.881756969667,0
"7213",24,10584,0,0,1,0,0,48.6862449645996,0,16.4058475494385,53,43,3,3,0,0,7,0,1,2,147.881756969667,0
"7214",24,10596,0,0,1,0,0,49.922721862793,1,19.176456451416,42,39,2,6,0,0,8,0,1,4,147.881756969667,0
"7215",24,10596,0,0,1,0,0,49.922721862793,0,13.8430995941162,41,38,2,6,0,0,8,0,1,4,147.881756969667,0
"7216",24,10597,0,0,1,0,0,48.6089630126953,1,14.7392683029175,31,31,3,3,0,0,6,0,1,0,147.881756969667,1
"7217",24,10597,0,0,1,0,0,48.6089630126953,0,15.8749589920044,30,30,3,3,0,0,6,0,1,0,147.881756969667,0
"7218",24,10611,0,0,1,0,0,55.1004638671875,0,12.6178970336914,63,41,0,2,1,0,8,1,1,0,147.881756969667,0
"7219",24,10611,0,0,1,0,0,55.1004638671875,1,9.93137741088867,64,41,0,2,1,0,8,1,1,0,147.881756969667,0
"7220",24,10613,0,0,1,0,0,53.1684684753418,1,13.3021659851074,30,27,9,9,0,0,5,1,1,2,147.881756969667,0
"7221",24,10613,0,0,1,0,0,53.1684684753418,0,15.3302192687988,29,26,9,9,0,0,5,1,1,2,147.881756969667,0
"7222",85,10614,1,1,1,1,1,52.7047920227051,1,18.1120452880859,41,34,3,6,0,1,2,1,0,1,164.464294050513,0
"7223",85,10614,1,1,1,1,1,52.7047920227051,0,19.7905082702637,40,33,3,6,0,1,2,1,0,1,164.464294050513,0
"7224",85,10616,1,1,1,1,1,39.7604331970215,1,3.28272843360901,35,28,2,0,0,1,7,1,0,0,164.464294050513,0
"7225",85,10616,1,1,1,1,1,39.7604331970215,0,8.45792198181152,34,27,2,0,0,1,7,1,0,0,164.464294050513,0
"7226",85,10617,1,1,1,1,1,41.9629058837891,0,11.9813737869263,38,28,0,0,0,1,5,1,0,0,164.464294050513,0
"7227",85,10617,1,1,1,1,1,41.9629058837891,1,1.00557446479797,39,29,0,0,0,1,5,1,0,0,164.464294050513,0
"7228",85,10618,1,1,1,1,0,50.7727966308594,1,21.5908012390137,71,60,0,0,0,1,2,1,0,0,164.464294050513,0
"7229",85,10618,1,1,1,1,0,50.7727966308594,0,20.3548946380615,70,59,0,0,0,1,2,1,0,0,164.464294050513,0
"7230",85,10619,1,1,1,1,1,49.8454399108887,0,10.2107915878296,49,48,0,0,0,0,8,1,0,1,164.464294050513,1
"7231",85,10619,1,1,1,1,1,49.8454399108887,1,3.35679268836975,50,49,0,0,0,0,8,1,0,1,164.464294050513,0
"7232",85,10621,1,1,1,1,1,34.3122100830078,0,9.6751537322998,30,26,0,0,0,0,7,1,0,0,164.464294050513,0
"7233",85,10621,1,1,1,1,1,34.3122100830078,1,4.46952056884766,31,27,0,0,0,0,7,1,0,0,164.464294050513,0
"7234",85,10622,1,1,1,1,1,56.7233390808105,1,17.2456169128418,73,41,3,2,0,0,4,0,0,2,164.464294050513,0
"7235",85,10622,1,1,1,1,1,56.7233390808105,0,25.5308456420898,72,41,3,2,0,0,4,0,0,2,164.464294050513,0
"7236",85,10623,1,1,1,1,1,44.6676979064941,1,11.7659559249878,46,38,0,0,0,1,7,1,0,2,164.464294050513,0
"7237",85,10623,1,1,1,1,1,44.6676979064941,0,9.25364971160889,45,37,0,0,0,1,7,1,0,2,164.464294050513,0
"7238",85,10626,1,1,1,1,1,53.9412689208984,0,22.4383163452148,55,54,4,4,0,1,3,0,1,3,164.464294050513,0
"7239",85,10626,1,1,1,1,1,53.9412689208984,1,38.2913856506348,55,54,4,4,0,1,3,0,1,3,164.464294050513,0
"7240",85,10627,1,1,1,1,1,53.9026260375977,0,22.6624641418457,56,52,2,2,0,1,3,0,1,4,164.464294050513,0
"7241",85,10627,1,1,1,1,1,53.9026260375977,1,26.4225692749023,57,53,2,2,0,1,3,0,1,4,164.464294050513,0
"7242",85,10628,1,1,1,1,1,51.3910369873047,1,4.5608606338501,25,24,3,6,0,0,5,0,0,0,164.464294050513,0
"7243",85,10628,1,1,1,1,1,51.3910369873047,0,16.5257148742676,24,23,3,6,0,0,5,0,0,0,164.464294050513,0
"7244",85,10629,1,1,1,1,1,34.7758903503418,1,2.11395001411438,32,29,0,0,0,1,7,1,1,0,164.464294050513,0
"7245",85,10629,1,1,1,1,1,34.7758903503418,0,7.60131025314331,31,28,0,0,0,1,7,1,1,0,164.464294050513,0
"7246",85,10633,1,1,1,1,1,47.7843894958496,0,18.3274974822998,60,50,0,0,0,1,3,1,0,1,164.464294050513,1
"7247",85,10633,1,1,1,1,1,47.7843894958496,1,9.65961742401123,61,51,0,0,0,1,3,1,0,1,164.464294050513,0
"7248",85,10636,1,1,1,1,1,39.4899520874023,0,14.9489545822144,40,38,3,0,0,0,6,1,1,2,164.464294050513,0
"7249",85,10636,1,1,1,1,1,39.4899520874023,1,2.39760613441467,41,39,3,0,0,0,6,1,1,2,164.464294050513,0
"7250",85,10638,1,1,1,1,1,37.0170021057129,0,9.33537483215332,48,45,0,0,0,1,7,1,0,0,164.464294050513,0
"7251",85,10638,1,1,1,1,1,37.0170021057129,1,6.99915218353271,49,46,0,0,0,1,7,1,0,0,164.464294050513,0
"7252",85,10640,1,1,1,1,1,48.918083190918,1,32.0831260681152,61,41,0,2,1,1,2,1,1,0,164.464294050513,0
"7253",85,10640,1,1,1,1,1,48.918083190918,0,22.2672824859619,60,41,0,2,1,1,2,1,1,0,164.464294050513,0
"7254",85,10641,1,1,1,1,1,42.5038642883301,1,7.70484828948975,43,39,3,2,0,0,5,1,0,2,164.464294050513,0
"7255",85,10641,1,1,1,1,1,42.5038642883301,0,16.839807510376,42,38,3,2,0,0,5,1,0,2,164.464294050513,0
"7256",85,10643,1,1,1,1,1,56.5687789916992,0,9.89489078521729,44,40,3,3,0,0,9,1,1,6,164.464294050513,0
"7257",85,10643,1,1,1,1,1,56.5687789916992,1,0,45,41,3,3,0,0,9,1,1,6,164.464294050513,0
"7258",85,10644,1,1,1,1,1,52.7047920227051,1,18.3648338317871,76,73,6,0,0,0,2,1,0,2,164.464294050513,0
"7259",85,10644,1,1,1,1,1,52.7047920227051,0,23.8919639587402,75,72,6,0,0,0,2,1,0,2,164.464294050513,0
"7260",85,10646,1,1,1,1,1,57.2642974853516,0,19.2849159240723,49,44,2,0,0,1,4,0,0,1,164.464294050513,0
"7261",85,10646,1,1,1,1,1,57.2642974853516,1,19.0584259033203,50,45,2,0,0,1,4,0,0,1,164.464294050513,0
"7262",85,10647,1,1,1,1,1,46.7542495727539,0,6.88619661331177,58,40,1,0,0,1,9,1,0,2,164.464294050513,0
"7263",85,10647,1,1,1,1,1,46.7542495727539,1,1.33200001716614,59,41,1,0,0,1,9,1,0,2,164.464294050513,0
"7264",85,10650,1,1,1,1,1,51.1785163879395,1,6.96037197113037,56,46,0,0,0,1,7,1,1,1,164.464294050513,0
"7265",85,10650,1,1,1,1,1,51.1785163879395,0,10.1811447143555,55,45,0,0,0,1,7,1,1,1,164.464294050513,0
"7266",85,10654,1,1,1,1,1,40.8037109375,0,6.49445724487305,40,37,0,0,0,1,8,1,0,0,164.464294050513,0
"7267",85,10654,1,1,1,1,1,40.8037109375,1,3.71469140052795,41,38,0,0,0,1,8,1,0,0,164.464294050513,0
"7268",85,10655,1,1,1,1,1,47.9907264709473,0,16.2884044647217,60,51,2,2,0,1,6,1,0,18,164.464294050513,0
"7269",85,10655,1,1,1,1,1,47.9907264709473,1,11.2775411605835,61,52,2,2,0,1,6,1,0,18,164.464294050513,0
"7270",85,10657,1,1,1,1,1,32.7666168212891,1,0,37,30,2,0,0,1,9,0,0,0,164.464294050513,0
"7271",85,10657,1,1,1,1,1,32.7666168212891,0,7.25594425201416,36,29,2,0,0,1,9,0,0,0,164.464294050513,0
"7272",85,10658,1,1,1,1,1,48.6089630126953,0,18.8500671386719,57,69,2,0,0,1,3,1,0,1,164.464294050513,0
"7273",85,10658,1,1,1,1,1,48.6089630126953,1,21.193883895874,59,70,2,0,0,1,3,1,0,1,164.464294050513,0
"7274",85,10660,1,1,1,1,1,51.3137550354004,0,21.0212020874023,60,69,3,3,0,1,2,1,0,1,164.464294050513,0
"7275",85,10660,1,1,1,1,1,51.3137550354004,1,23.0122909545898,61,70,3,3,0,1,2,1,0,1,164.464294050513,0
"7276",85,10661,1,1,1,1,1,45.1313743591309,1,8.77351474761963,66,61,4,0,0,1,4,1,1,1,164.464294050513,0
"7277",85,10661,1,1,1,1,1,45.1313743591309,0,17.6435623168945,65,60,4,0,0,1,4,1,1,1,164.464294050513,0
"7278",85,10663,1,1,1,1,1,50.618236541748,1,13.603928565979,76,73,0,0,0,1,2,1,0,9,164.464294050513,0
"7279",85,10663,1,1,1,1,1,50.618236541748,0,21.5567626953125,75,72,0,0,0,1,2,1,0,9,164.464294050513,0
"7280",85,10664,1,1,1,1,1,42.4265823364258,0,14.968602180481,50,41,3,0,0,1,5,1,0,3,164.464294050513,0
"7281",85,10664,1,1,1,1,1,42.4265823364258,1,6.09289073944092,51,42,3,0,0,1,5,1,0,3,164.464294050513,0
"7282",85,10665,1,1,1,1,1,43.8949012756348,1,1.15927624702454,51,52,2,2,0,1,8,1,1,2,164.464294050513,0
"7283",85,10665,1,1,1,1,1,43.8949012756348,0,9.15995407104492,50,51,2,2,0,1,8,1,1,2,164.464294050513,0
"7284",85,10666,1,1,1,1,1,42.5625991821289,0,17.5736885070801,53,41,0,2,1,1,4,1,0,0,164.464294050513,0
"7285",85,10666,1,1,1,1,1,42.5625991821289,1,13.5399351119995,54,41,0,2,1,1,4,1,0,0,164.464294050513,0
"7286",118,10670,1,1,1,1,1,51.9319953918457,0,15.9421577453613,78,68,0,2,0,0,7,0,1,3,159.177231016684,0
"7287",118,10670,1,1,1,1,1,51.9319953918457,1,1.31825184822083,79,69,0,2,0,0,7,0,1,3,159.177231016684,0
"7288",174,10703,1,0,1,1,1,42.6584243774414,1,0,37,27,13,0,0,0,8,1,0,0,153.639381824211,1
"7289",174,10703,1,0,1,1,1,42.6584243774414,0,13.0789356231689,36,26,13,0,0,0,8,1,0,0,153.639381824211,0
"7290",174,10707,1,0,1,1,1,54.0958251953125,1,2.0549681186676,59,54,3,1,0,0,4,1,1,8,153.639381824211,0
"7291",174,10707,1,0,1,1,1,54.0958251953125,0,21.4586009979248,58,53,3,1,0,0,4,1,1,8,153.639381824211,1
"7292",174,10710,1,0,1,1,1,49.0726432800293,0,15.8479509353638,66,52,0,1,0,0,6,1,1,4,153.639381824211,0
"7293",174,10710,1,0,1,1,1,49.0726432800293,1,6.12340545654297,67,53,0,1,0,0,6,1,1,4,153.639381824211,0
"7294",174,10717,1,0,1,1,1,53.4003105163574,1,8.43431377410889,21,18,0,6,0,1,3,1,1,0,153.639381824211,1
"7295",174,10717,1,0,1,1,1,53.4003105163574,0,13.7333879470825,20,17,0,6,0,1,3,1,1,0,153.639381824211,0
"7296",174,10719,1,0,1,1,1,47.7588882446289,1,2.81769967079163,34,30,1,1,0,1,6,1,0,0,153.639381824211,0
"7297",174,10719,1,0,1,1,1,47.7588882446289,0,10.5816888809204,33,29,1,1,0,1,6,1,0,0,153.639381824211,0
"7298",98,10749,1,1,1,1,1,56.6460571289062,0,21.0652465820312,47,31,3,0,0,0,3,1,0,3,136.56341742645,0
"7299",98,10749,1,1,1,1,1,56.6460571289062,1,11.3676271438599,47,31,3,0,0,0,3,1,0,3,136.56341742645,0
"7300",98,10759,1,1,1,1,1,47.6816062927246,1,0.324173152446747,33,31,3,6,0,1,6,1,1,2,136.56341742645,0
"7301",98,10759,1,1,1,1,1,47.6816062927246,0,11.2463102340698,32,30,3,6,0,1,6,1,1,2,136.56341742645,1
"7302",98,10763,1,1,1,1,1,55.3323020935059,0,19.2358131408691,51,50,0,0,0,0,4,1,1,3,136.56341742645,0
"7303",98,10763,1,1,1,1,1,55.3323020935059,1,7.59836483001709,52,51,0,0,0,0,4,1,1,3,136.56341742645,0
"7304",98,10772,1,1,1,1,1,49.3044815063477,0,14.0253019332886,29,26,9,6,0,0,6,1,1,6,136.56341742645,0
"7305",98,10772,1,1,1,1,1,49.3044815063477,1,0.350081622600555,30,27,9,6,0,0,6,1,1,6,136.56341742645,0
"7306",50,10776,1,1,1,1,1,51.5455932617188,0,11.0368394851685,56,45,1,3,0,1,7,1,1,0,122.515957667201,0
"7307",50,10776,1,1,1,1,1,51.5455932617188,1,0,57,46,1,3,0,1,7,1,1,0,122.515957667201,0
"7308",50,10779,1,1,1,1,1,51.1205558776855,1,12.9033994674683,61,51,3,0,0,1,5,1,1,6,122.515957667201,0
"7309",50,10779,1,1,1,1,1,51.1205558776855,0,16.4407291412354,60,50,3,0,0,1,5,1,1,6,122.515957667201,0
"7310",50,10780,1,1,1,1,1,39.721794128418,1,12.4608964920044,33,30,9,1,0,1,6,1,1,0,122.515957667201,0
"7311",50,10780,1,1,1,1,1,39.721794128418,0,10.7875986099243,32,29,9,1,0,1,6,1,1,0,122.515957667201,1
"7312",50,10781,1,1,1,1,1,44.8995361328125,0,8.01852226257324,68,41,0,2,0,1,10,1,1,6,122.515957667201,0
"7313",50,10781,1,1,1,1,1,44.8995361328125,1,3.08601307868958,69,41,0,2,0,1,10,1,1,6,122.515957667201,0
"7314",50,10785,1,1,1,1,1,38.5625953674316,1,1.05244278907776,31,30,6,6,0,1,6,1,1,0,122.515957667201,0
"7315",50,10785,1,1,1,1,1,38.5625953674316,0,10.5327033996582,29,29,6,6,0,1,6,1,1,0,122.515957667201,0
"7316",50,10787,1,1,1,1,1,47.8748054504395,0,6.80366468429565,51,49,3,0,0,1,9,1,0,2,122.515957667201,0
"7317",50,10787,1,1,1,1,1,47.8748054504395,1,0,52,50,3,0,0,1,9,1,0,2,122.515957667201,0
"7318",50,10790,1,1,1,1,1,51.8547134399414,1,3.96214699745178,67,53,0,0,0,1,4,1,1,5,122.515957667201,0
"7319",50,10790,1,1,1,1,1,51.8547134399414,0,17.4844455718994,66,52,0,0,0,1,4,1,1,5,122.515957667201,0
"7320",50,10791,1,1,1,1,1,48.2998466491699,0,13.7790040969849,29,27,9,6,0,0,6,1,0,6,122.515957667201,0
"7321",50,10791,1,1,1,1,1,48.2998466491699,1,3.27270436286926,30,28,9,6,0,0,6,1,0,6,122.515957667201,0
"7322",87,10797,1,1,1,1,1,51.7774353027344,1,9.10645198822021,34,30,15,9,0,1,6,0,1,0,130.858043151795,0
"7323",87,10797,1,1,1,1,1,51.7774353027344,0,17.4772911071777,33,29,15,9,0,1,6,0,1,0,130.858043151795,0
"7324",87,10798,1,1,1,1,1,47.8361663818359,1,4.68591499328613,57,52,2,0,0,1,7,0,1,1,130.858043151795,0
"7325",87,10798,1,1,1,1,1,47.8361663818359,0,13.8807039260864,56,51,2,0,0,1,7,0,1,1,130.858043151795,0
"7326",87,10806,1,1,1,1,1,53.2457504272461,1,5.68266201019287,72,68,0,2,0,1,10,0,1,1,130.858043151795,0
"7327",87,10806,1,1,1,1,1,53.2457504272461,0,6.82552289962769,71,67,0,2,0,1,10,0,1,1,130.858043151795,0
"7328",87,10808,1,1,1,1,1,47.4497680664062,1,5.74756813049316,33,30,9,2,0,1,6,1,1,0,130.858043151795,0
"7329",87,10808,1,1,1,1,1,47.4497680664062,0,10.7875986099243,32,29,9,2,0,1,6,1,1,0,130.858043151795,0
"7330",87,10811,1,1,1,1,1,56.221019744873,1,0,61,60,3,3,0,1,7,0,1,1,130.858043151795,0
"7331",87,10811,1,1,1,1,1,56.221019744873,0,13.9886512756348,60,59,3,3,0,1,7,0,1,1,130.858043151795,1
"7332",87,10815,1,1,1,1,1,47.3724899291992,1,0,38,32,9,4,0,1,8,1,1,1,130.858043151795,0
"7333",87,10815,1,1,1,1,1,47.3724899291992,0,7.4989972114563,38,31,9,4,0,1,8,1,1,1,130.858043151795,0
"7334",87,10820,1,1,1,1,1,41.0355491638184,1,0,41,41,6,2,0,1,9,1,1,2,130.858043151795,0
"7335",87,10820,1,1,1,1,1,41.0355491638184,0,9.10449981689453,40,41,6,2,0,1,9,1,1,2,130.858043151795,0
"7336",87,10823,1,1,1,1,0,40.340030670166,1,0,29,25,3,6,0,1,5,1,0,1,130.858043151795,0
"7337",87,10823,1,1,1,1,0,40.340030670166,0,11.9751224517822,28,24,3,6,0,1,5,1,0,1,130.858043151795,0
"7338",87,10825,1,1,1,1,1,43.0061836242676,0,12.3674011230469,39,33,5,3,0,1,7,0,1,1,130.858043151795,0
"7339",87,10825,1,1,1,1,1,43.0061836242676,1,3.76119446754456,40,34,5,3,0,1,7,0,1,1,130.858043151795,0
"7340",87,10826,1,1,1,1,1,51.7774353027344,0,6.71308660507202,42,39,5,4,0,1,10,0,1,1,130.858043151795,0
"7341",87,10826,1,1,1,1,1,51.7774353027344,1,0,42,40,5,4,0,1,10,0,1,1,130.858043151795,0
"7342",87,10827,1,1,1,1,1,55.0231857299805,0,17.6792316436768,66,60,4,2,0,1,4,1,1,1,130.858043151795,0
"7343",87,10827,1,1,1,1,1,55.0231857299805,1,4.99857521057129,67,61,4,2,0,1,4,1,1,1,130.858043151795,0
"7344",87,10831,1,1,1,1,1,39.9536323547363,0,12.4887504577637,69,28,2,9,1,1,7,0,1,1,130.858043151795,0
"7345",87,10831,1,1,1,1,1,39.9536323547363,1,0.545051753520966,70,28,2,9,1,1,7,0,1,1,130.858043151795,0
"7346",87,10832,1,1,1,1,1,48.377124786377,1,2.63580918312073,29,32,9,6,0,1,6,1,1,0,130.858043151795,0
"7347",87,10832,1,1,1,1,1,48.377124786377,0,10.53879737854,28,31,9,6,0,1,6,1,1,0,130.858043151795,0
"7348",87,10836,1,1,1,1,1,35.0850067138672,1,0.79137247800827,31,32,3,3,0,1,7,1,1,1,130.858043151795,0
